id,merchant_id,address,name,city,rating,fave_paycnt,category
8697,14283,"Jl. Dagan No.2h, Sekip, Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia",Inul Vizta Medan,medan,4.4,0,Entertainment
8698,14285,"Jalan Gagak Hitam/ringroad Gedung Medan Focal Point Lt. B 1, Asam Kumbang, Medan Selayang, Asam Kumbang, Medan Selayang, Kota Medan, Sumatera Utara 20122, Indonesia",Inul Vizta Medan,medan,4.4,0,Entertainment
8699,14281,"Jl. Palang Merah No.21, A U R, Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia",Inul Vizta Medan,medan,4.4,0,Entertainment
8700,14368,"Jl. Karya, Karang Berombak, Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia",Ayam Penyet Ria,medan,4.7,0,Eat
8701,14369,"Merdeka Walk, Jl. Balaikota No.4, Kesawan, Medan Bar., Kota Medan, Sumatera Utara 20231, Indonesia",Ayam Penyet Ria,medan,4.7,0,Eat
8702,14370,"Jalan Cemara, Jl. Boulevard Raya No.132, Medan Estate, Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia",Ayam Penyet Ria,medan,4.7,0,Eat
8703,14327,"Mid Valley Mall, Balmville, NY 12550, USA",Warung Testa,medan,3.9,0,Masakan Barat
8704,14328,"Mid Valley, 58000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Warung Testa,medan,3.9,0,Masakan Barat
8705,14332,"Lot F-046 First Floor, Mid Valley Megamall, 1, Lingkaran Syed Putra, Mid Valley City, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Warung Testa,medan,3.9,0,Masakan Barat
8706,15520,"Jl. Sekip No.12, Sekip, Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia",Herika Beauty Clinic,medan,5,0,Beauty
8707,15480,"Sun Plaza 4rd Level, Jl. KH. Zainul Arifin No.7, Madras Hulu, Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",Hot Star Medan,medan,4.8,0,Eat
8708,15482,"Focal Point Medan, Lantai Ground, Jalan Ringroad/Gagak Hitam, Asam Kumbang, Medan Selayang, Asam Kumbang, Medan Selayang, Asam Kumbang, Medan Selayang, Kota Medan, Sumatera Utara 20133, Indonesia",Hot Star Medan,medan,4.8,0,Eat
8709,15519,"Jl. Bersama, Rengas Pulau, Medan Marelan, Kota Medan, Sumatera Utara 20255, Indonesia",Aquascience,medan,0,0,Services
8710,15869,"Sun Plaza, Lt. LG - Jl. KH. Zainul Arifin No.7, Madras Hulu, Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",Killiney Indonesia,medan,4.6,0,Eat
8711,15870,"Hermes Place Polonia Lantai LG - Jalan Monginsidi Medan, Medan Polonia, Polonia, Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia",Killiney Indonesia,medan,4.6,0,Eat
8712,15871,"No.28, Ringroad citywalk, Jl. Gagak Hitam, Sunggal, Medan Sunggal, Kota Medan, Sumatera Utara 20122",Killiney Indonesia,medan,4.6,0,Eat
8713,16837,Jl. Cemara No. 168,LCO Coffee,medan,3,0,Masakan Barat
8714,16781,"Jl. Cemara Asri Boulevard Raya No.88e, Medan Estate, Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20221, Indonesia",La Beaute Skin Care,medan,0,0,Beauty
8715,16868,"Manhattan Times Square, Sei Sikambing B, Medan Sunggal, Kota Medan, Sumatera Utara, Indonesia",Kopi Janji Jiwa,medan,4.7,0,Eat
8716,16869,"Jl. H. Adam Malik No.90, Silalas, Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia",Kopi Janji Jiwa,medan,4.7,0,Eat
8717,16906,"Jl. Cut Mutia No.1, Madras Hulu, Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",Tiara Festive Week 2019,medan,4.7,0,Staycation
8718,16896,"Jl. H. Adam Malik No.41, Silalas, Medan Bar., Kota Medan, Sumatera Utara 20234, Indonesia",Popotato,medan,4.9,0,Eat
8719,16899,"Jl. H. Adam Malik No.90, Silalas, Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia",Salthings,medan,4.7,0,Masakan Barat
8720,23240,"2188, Jalan Timah, Bandar Baru Kampar, Kampar, 31900",The Mines Chinese Restaurant @ Grand Kampar Hotel,ipoh,0,0,Food & Beverages
8721,16705,"33, Jalan Burung Tempua, Taman Hock Lee, 31400 Ipoh, Perak.",Marina Slimming,ipoh,4.2,0,Beauty
8722,17121,"7, Persiaran Greentown 7, Pusat Perdagangan Greentown, 30450 Ipoh, Perak",I'm Boss Cafe,ipoh,3.5,31,Food & Beverages
8723,17955,"Lot G27 & G28, Ground Floor, Ipoh Parade Shopping Centre, 105, Jalan Sultan Abdul Jalil, Greentown, 30450 Ipoh, Perak.",Kenny Rogers ROASTERS,ipoh,4,0,Food & Beverages
8724,17959,"Lot G01&G45, Ground Floor, Kinta City Shopping Centre Jalan Teh Lean Swee, Ipoh Garden, 31400 Perak",Kenny Rogers ROASTERS,ipoh,4,0,Food & Beverages
8725,17952,"Lot G-55, Ground Floor, AEON Ipoh Station 18 Shopping Centre, No. 2, Susuran Stesen 18, Station 18, 31650 Ipoh, Perak",Kenny Rogers ROASTERS,ipoh,4,0,Food & Beverages
8726,13966,"36B Jalan Pengkalan Putra 1, Pusat Perniagaan Pengkalan Putra (Manhattan Business Center)
31650 Ipoh, Perak",Urbax Fitness Centre,ipoh,0,0,Activities
8727,15168,"Marina Island Jetty Complex, Jalan Utama Marina Island, 32200 Lumut, Perak, Malaysia",PsychoPuss Luxury Cruise,ipoh,0,0,Travel
8728,15195,"11, Jalan Jambu, Taman Teh Teng Seng, 31400 Ipoh, Perak.",Western N Thai Cuisine (Ipoh Garden East),ipoh,3.7,74,Food & Beverages
8729,15133,"25, Persiaran Greentown 7, Greentown Business Center, 30450 Ipoh, Perak.",Facey Noodle House,ipoh,4.6,1176,Food & Beverages
8730,18097," 19-21, Jalan Medan Ipoh 6, Bandar Baru Medan Ipoh, 31400 Ipoh Baru, Negeri Perak",Yishensu,ipoh,4.4,367,Food & Beverages
8731,18075,"21, Jalan Medan Ipoh 8, Bandar Baru Medan 31400 Ipoh Perak",CF Seafood Restaurant,ipoh,4.5,845,Food & Beverages
8732,17924,"39 Persiaran Green Hill 
30450 Ipoh, Perak",Crazy Ice-Cream And Salad House,ipoh,4.5,2115,Food & Beverages
8733,17862,"23, Lapangan Perdana 17, Panorama Lapangan Perdana, 31650 Ipoh Perak",SHSH Steamboat,ipoh,4.5,259,Food & Beverages
8734,17909,"Ground Floor 15, Jalan Medan Ipoh 5, Bandar Baru Medan, 31400 Ipoh Perak",Taste Of Wellness Restaurant,ipoh,0,6,Food & Beverages
8735,18228,"Ground Floor, G24, TESCO STATION 18, NO. 1 Medan Stesen 19/9, Station 18, 31650 Pengkalan Ipoh, Perak.",Farmasi Tigas Alliance (Product),ipoh,4.6,15,Others
8736,18241,"Ground Floor, G24, TESCO STATION 18, NO. 1 Medan Stesen 19/9, Station 18, 31650 Pengkalan Ipoh, Perak.",Farmasi Tigas Alliance (Services),ipoh,4.3,4,Others
8737,17165,"73, Lebuh Lapangan Siber 1, Bandar Siber 1
Ipoh, Perak",Vim Gastronomy Steamboat Cafe 冬成西就,ipoh,4.4,349,Food & Beverages
8738,16949,"
No.161, Jalan Sultan Abdul Jalil, Greentown
30450 Ipoh, Perak",Star Mansion Cafe Restaurant Event,ipoh,4.1,135,Food & Beverages
8739,17427,"25, Jalan Tranchell 31450 Menglembu Ipoh Perak",Zara Cakes Homemade Cupcakes & Bakery,ipoh,4.6,67,Food & Beverages
8740,18807,"No.17&19, Jalan Sri Ampang ,Taman Ipoh Jaya, 31350 Ipoh.",Sun Yeong Wai,ipoh,4.4,7534,Food & Beverages
8741,18812,"No.63, Jalan Mustapha Al-Bakri, 30300 Ipoh.",Sun Yeong Wai,ipoh,4.4,3853,Food & Beverages
8742,18810,"No.13, Jalan Medan Ipoh 6, Bandar Baru Medan Ipoh, 31400 Ipoh.",Sun Yeong Wai,ipoh,4.4,5394,Food & Beverages
8743,17052,"Lot DLF 1-5/8A , 1st floor ,7 Avenue, De Garden No.1, Psrn Medan Ipoh, Medan Ipoh, 31400 Ipoh, Perak",Total Face Concept,ipoh,4.2,0,Beauty
8744,17515,"106, Jalan Tasek Timur, Taman Tasek Indra, 31400 Ipoh, Perak",OGI Hair Care Saloon,ipoh,2,0,Beauty
8745,17189,"17, Jln Mustapha Al Bakri, 30300 Ipoh, Perak.",Sorella,ipoh,4.6,4,Others
8746,17191,"F11, 1st Floor, 105 Jalan Sultan Abdul Jalil, Greentown, 30450 Ipoh Perak",Sorella,ipoh,4.6,19,Others
8747,18074,"53B, Jalan Medan Ipoh 1A, Medan Ipoh Bistari (178.58 km) 31400 Ipoh, Perak",ZUM TO FIT FITNESS,ipoh,4.8,0,Martial Arts
8748,17633,"104A, Jalan Sultan Abdul Jalil , Greentown 
30450 Ipoh, Perak",MP BBQ Steamboat,ipoh,4,545,Food & Beverages
8749,17664,"14, Jalan Raja Dr. Nazrin Shah, 30250 Ipoh, Negeri Perak, Malaysia",Tai Thong Restaurant,ipoh,4.3,88,Shopping Mall
8750,17625,"65, Jln Medan Ipoh 3, Bandar Baru Medan Ipoh 31400, Ipoh Perak 
31400 Ipoh, Perak",Olivenz Cafe,ipoh,4.2,959,Food & Beverages
8751,16924,"No 10, Jalan Medan Ipoh 9, Bandar Baru Medan Ipoh, 31400 Ipoh",Ichi Mai Restaurant,ipoh,5,6,Food & Beverages
8752,16942,"No.114, Ground Floor Bangunan Kaying Jalan Sultan Yusoff 30100 Ipoh, Perak",Koshini Bridal Centre,ipoh,3,0,Beauty
8753,17735,"116, Jalan bahru, off jalan tokong pinji centre point 1, 31650 ipoh Perak",M Beauty Saloon,ipoh,4.5,0,Beauty
8754,17752,"24, Persiaran Greentown 6, Greentown Business Centre, 30450 Ipoh.",Pick Yi Up,ipoh,3.8,79,Food & Beverages
8755,18256,"86, Persiaran Istana, Taman Istana, 30000 Ipoh, Negeri Perak, Malaysia",Kinta Riverfront Hotel & Suites (Room),ipoh,0,0,Travel
8756,18275,"Hillcity Hotel, 31350 Ipoh, Negeri Perak, Malaysia",Hillcity Hotel Management Sdn Bhd,ipoh,0,0,Travel
8757,18268,"142, Jalan Tasek Timur , Perdagangan Tasek Indra ,31400 Ipoh Perak
Ipoh, Perak",CSI Car Auto,ipoh,5,14,Services
8758,17368,"Lot G-19, AEON Mall Ipoh Klebang Lot 12080, Klebang Perdana Jalan Kuala Kangsar, 31200 Chemor, Perak.",Kenny Rogers ROASTERS,ipoh,4,0,Food & Beverages
8759,17469,"21, Jalan Medan Ipoh 10, Taman Ipoh Timur, 31400 Ipoh, Perak",Garden Roast Duck Restaurant,ipoh,4.5,293,Food & Beverages
8760,17574,"88, Jalan Sultan Abdul Jalil, 31350 Ipoh, Negeri Perak, Malaysia",Syeun Hotel Ipoh (About Travel),ipoh,0,0,Travel
8761,18509,"G13, Ground Floor, Aeon Ipoh Station 18 Shopping Centre No. 2, Susuran Stesen 18, Station 18, 31650 Ipoh, Negeri Perak",Bebebutterfly,ipoh,4.6,90,Others
8762,18477,"
No25,Persiaran Greenhill
Ipoh, Perak 30450",Coffee Right,ipoh,4.5,419,Food & Beverages
8763,15694,"49, Ground Floor, Jalan Bercham, Medan Bercham Selatan, 31400 Ipoh Perak.
",House De Hotpot,ipoh,4.3,1407,Food & Beverages
8764,15823,"23, Ground Floor, Back Portion, Jalan Sultan Iskandar, 3000 Ipoh, Perak.",9 F&B Story,ipoh,4,0,Food & Beverages
8765,15829,"5, Persiaran Menglembu Suria, Pusat Perniagaan Menglembu Suria, 30200 Ipoh, Perak ",Como Cafe & Dessert Bar,ipoh,4.3,376,Food & Beverages
8766,16700,"52, Jalan Lapangan Suria, Medan Lapangan Suria, 31350 Ipoh.",Good Cleaning Services Enterprise,ipoh,0,0,Services
8767,16786," 22, Persiaran Greentown 6, Pusat Perdagangan Greentown, 30450 Ipoh, Perak",The H Group Restaurant And Bar,ipoh,4.4,226,Food & Beverages
8768,16702,"52 Jalan Lapangan Suria (169.67 km)
31350 Ipoh, Perak",Peak Village Cafe,ipoh,4.7,290,Food & Beverages
8769,16792,"No A-G-1, INTAN BUSINESS CENTRE, 1 LEBOH MEDAN IPOH (179.75 km) 31400 Ipoh, Perak",Bear Inn,ipoh,3.6,12,Food & Beverages
8770,15774,"22, Jalan Medan Ipoh 9, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak",Breda Café,ipoh,4.1,534,Food & Beverages
8771,15672,"D-G-17, SOHO IPOH, JALAN SULTAN ISKANDAR 
30000 Ipoh, Perak",Vanilla Mille Crepe Ipoh,ipoh,4.3,1871,Food & Beverages
8772,15768,"79 JALAN RAJA EKRAM, 30450 IPOH PERAK",St James Barrels and Cork,ipoh,4.5,86,Food & Beverages
8773,16378,"Lebuhraya Utara Selatan (Arah Selatan), KM 331.2, R&R Tapah, 35000 Tapah, Perak.",A&W,ipoh,4.2,0,Shopping Mall
8774,13221,"32 A, Hala Bercham Selatan 11, Taman Bercham Heights Ipoh, Perak, 31400",Beauty Secret & Spa Lounge,ipoh,0,0,Beauty
8775,13157,"G-OR-6, De Garden, Persiaran Medan Ipoh, Medan Ipoh, Ipoh, 31400, Perak Darul Ridzuan.",Häagen-Dazs,ipoh,4.5,1,Food & Beverages
8776,13205,"61-79, Jalan Kota, 34000 Taiping, Perak","Panorama Hotel, Taiping",ipoh,0,0,Travel
8777,13225,"18, Jalan Chung On Siew, Taman Jubilee, 30250 Ipoh, Perak, Malaysia",About Travel (MU Hotel Ipoh),ipoh,0,0,Travel
8778,13310,"No. 23 & 25 Jalan Lapangan Symphony,
Symphony Business Park, 31350 Ipoh, Perak,
Malaysia",Merton Hotel Ipoh,ipoh,0,0,Travel
8779,13355,"43A-46, Jalan Ria Jaya 1,  Taman Ria Jaya, Kampung Koh,  32000 Sitiawan, Perak, Malaysia.",Gem Clinic,ipoh,5,0,Beauty
8780,13373,"43, Jalan Sultan Abdul Jalil, Kampung Jawa, 30300 Ipoh, Perak, Malaysia",About Travel (Hotel Excelsior Ipoh),ipoh,0,0,Travel
8781,8859,"Aeon Mall Klebang, Lot G09, Ground Floor, Jalan Kuala Kangsar Ipoh 31200",The Cruises Steak House,ipoh,4.1,0,Food & Beverages
8782,9424,Jalan Raja Di Hilir Ipoh 30350,Heritage Hotel Ipoh,ipoh,3.6,0,Food & Beverages
8783,10488,"RITZ GARDEN HOTEL MANJUNG Lot 5260 & 5261, Jalan Lumut, Seri Manjung, 32040 Lumut, Perak",Ritz Recipe Manjung,ipoh,0,0,Food & Beverages
8784,10451,"Jalan Tupai, Lot LG 33 & 33A, Taiping Mall 34000 Taiping Perak Darul Rizduan","Perak, Seoul Garden",ipoh,4.1,0,Food & Beverages
8785,10517,"No. 57, Jalan Sultan Azlan Shah Utara, (Jalan Tasek), Ipoh, 31400 Perak.",Men's Skin Centre,ipoh,4.5,0,Beauty
8786,10619,"Lot F52, 1st Floor, Ipoh Parade",Legend of Tea,ipoh,4.3,0,Food & Beverages
8787,10595,"CG1, Greentown Suria, Jalan Dato Seri Ahmad Said, Kampung Kastam Greentown, 30450 Ipoh, Perak, Malaysia",DWJ Hotel,ipoh,0,0,Travel
8788,8147,"Jalan Lim Bo Seng Ipoh, Perak 30000 MY",Palong Coffee House,ipoh,4.2,0,Food & Beverages
8789,8070,"Lot KT01, Ipoh Parade 105, Greentown Ipoh, Jalan Sultan Abdul Jalil 30450 Ipoh, Perak.",Tutti Frutti,ipoh,4.2,0,Food & Beverages
8790,9475,"42,Medan Ipoh 1 E, Medan Ipoh Bistari, 31400 Ipoh Perak",IS Saloon,ipoh,4.2,0,Beauty
8791,10620,"Lot G38, Ground Floor, Aeon Kinta City",Legend of Tea,ipoh,4.3,0,Food & Beverages
8792,10638,"36, Hala Bercham Timur 11, Bercham Height, Ipoh Perak 31400",De Lamour Digital Photo Studio,ipoh,4.7,9,Services
8793,12531,"Lot F78, 1st Floor, AEON Ipoh Station 18 Shopping Centre No 2, Susuran Stesen 18, Station 18, 31650 Ipoh, Perak",Shakura Pigmentation Beauty ,ipoh,3.9,0,Beauty
8794,13651,"7th Floor, MH Hotels, Jalan Medan Ipoh 1A, Medan Ipoh Bistari
31400 Ipoh, Perak",7 Sky @ MH Hotel Ipoh,ipoh,3.3,0,Food & Beverages
8795,13666,"Hotel Casuarina@Meru, No. 1-C, Jalan Meru Casuarina, Bandar Meru Raya, 30020 Ipoh, Perak Darul Ridzuan","Hotel Casuarina@Meru, Ipoh",ipoh,4.2,0,Food & Beverages
8796,13674,"7, Persiaran Greentown 8, Pusat Perdagangan Greentown,
30450 Ipoh, Perak",De Mouth Cuisine,ipoh,4,0,Food & Beverages
8797,12654,"No,29 Persiaran Greenhill, Kampung Jawa, 30450 Ipoh, Perak, Malaysia",Cosmocell Beauty Wellness,ipoh,4.5,0,Beauty
8798,13479,"2, Hala Datuk 5, 31650 Ipoh, Perak, Malaysia",About Travel (M Boutique Hotel),ipoh,0,0,Travel
8799,13462,"Marina Island, Level 1, Jetty Complex 1, KM 1, Teluk Muruh, 32200 Lumut, Perak",Marina Island Pangkor Resort & Hotel,ipoh,4,0,Travel
8800,13508,"Lot 34, Jalan Pasir Bogak, 32300 Pangkor, Perak",Pangkor Coral Bay Resort,ipoh,0,0,Travel
8801,10408,"18A, Lorong Taman Ipoh 1, Taman Ipoh Selatan, 31400 Ipoh Perak,",Vitality Beauty Spa,ipoh,4.5,0,Beauty
8802,10450,"Lot G21 & G22, Aeon Kinta City Shopping Centre, Jalan Teh Lean Swee, Off Jalan Sultan Azlan Shah Utara, Perak, 31400 Ipoh, Malaysia","Perak, Seoul Garden",ipoh,4.1,0,Food & Beverages
8803,10440,"No.57, Jalan Sultan Azlan Shah Utara, Jalan Tasek, 31400 Ipoh, Perak",Bella Marie France ,ipoh,4.1,0,Beauty
8804,10415,"Kong Heng Square Market Ipoh Old Town Perak, 3000, Malaysia",Mr OJ Enterprise,ipoh,3.9,0,Food & Beverages
8805,8243,"S32, AEON Ipoh 18 Shopping Centre, No. 2, Jalan Susuran Stesen 18, Stesen 18, 31650 Ipoh, Perak.",Aeon Fantasy,ipoh,4.4,0,Sports
8806,8252,"AEON Mall Ipoh Klebang, Lot 12080, Klebang Perdana 31200 Chemor, Perak.",Aeon Fantasy,ipoh,4.4,0,Sports
8807,8372,"No 27 & 29, Jalan Medan Ipoh, Bandar Baru Medan Ipoh, 31400 Ipoh",Sushi Momo,ipoh,3.9,0,Food & Beverages
8808,9186,"No 2A-B, Jalan Besar Menglembu, 31450 Ipoh Perak",Lovette Wedding Studio,ipoh,4.5,0,Services
8809,9147,"No. 37,Jalan Pengkalan Barat, Taman Kar King, 31650 Ipoh, Perak",Yarr Dann Dermal Physiological Centre,ipoh,3.9,0,Beauty
8810,9591,"GF, GR08-GR10, De Garden Ipoh, 3 Persiaran Medan Ipoh, Medan Ipoh, 31400 Ipoh, Perak,",Yun Nam Hair Care,ipoh,3.7,0,Beauty
8811,11475,"Kinta City Shopping Centre, 2, Jalan Teh Lean Swee, Taman Ipoh Selatan, 31400 Ipoh, Negeri Perak",K Box Karaoke (Ipoh),ipoh,3.9,3,Activities
8812,11474,"T20-T22, 3rd Floor, Ipoh Parade, No 105, Jalan Sultan Abdul Jalil, 30450 Ipoh, Perak.",K Box Karaoke (Ipoh),ipoh,3.9,16,Activities
8813,11518,"26A, Jalan Medan Ipoh 9, Bandar Baru Medan Ipoh, Ipoh 31400",Rozen Aromatherapy N Beauty,ipoh,4.5,0,Beauty
8814,11522,"36, Jalan Besar Gunung Rapat, 31350 Ipoh,Perak, Malaysia",Sims Hair & Beauty Salon,ipoh,4.2,0,Beauty
8815,12782,"No. 109B, Jalan Kuala Kangsar 30010 Ipoh Perak",LLumar Window Film,ipoh,5,0,Services
8816,12794,"Lot.129 Berek 12,  Jalan Hospital 15000 Kota Bahru Kelantan",LLumar Window Film,ipoh,5,0,Services
8817,12781,"No.47-55, Jalan Masjid 30300 Ipoh Perak",LLumar Window Film,ipoh,5,0,Services
8818,12820,"No: 25, Susur Istana Larut Business Park 1, Jalan Istana Larut, 34000 Taiping Perak",LLumar Window Film,ipoh,5,0,Services
8819,12816,"No.3, Jalan PPMP 3/1, Pusat Perniagaan Manjung Point 3 32040 Sri Manjung Perak",LLumar Window Film,ipoh,5,0,Services
8820,13630,"526, Lebuh SIBC, Bandar Seri Iskandar, 32610 Perak Darul Ridzuan, Malaysia","D Hotel, Seri Iskandar, Perak",ipoh,0,0,Travel
8821,11700,"80, Hala Bercham Timur 11, Bercham Height, Bercham, 31400 Ipoh, Perak",DEWS,ipoh,4.3,0,Beauty
8822,11664,"No. 6, PSN Greentown 6 Pusat Perdagagan Greentown, 30450 Ipoh, Perak.",IMP Kitchen,ipoh,4.1,116,Food & Beverages
8823,11643,"No. 274, Jln Sultan Iskandar Shah, Ipoh 30000",Super HLT Restaurant,ipoh,4.2,389,Food & Beverages
8824,12935,"No 31, Jalan Sri Ampang 1, Taman Seri Ampang, 31400 Ipoh, Perak.",Joe Bakery & Cafe,ipoh,4.4,649,Food & Beverages
8825,12914,"Pusat Perniagaan Pangkalan Putra (Manhattan Business Centre), Jalan Pasir Puteh, 31650 Ipoh Malaysia",Manhattan Hotel Ipoh,ipoh,0,0,Travel
8826,13374,"Jalan Dato Lau Pak Kuan, Taman Ipoh, 31400 Ipoh, Perak, Malaysia",About Travel (M Roof Hotel & Residences Ipoh),ipoh,0,0,Travel
8827,11034,"11, Jalan Medan Ipoh, Bandar Baru Medan Ipoh, Perak 31400",Hou Mei Wo,ipoh,4.5,592,Food & Beverages
8828,12947,"No.42A, Lorong Cheah Cheang Lim, 30350 Ipoh, Perak.",Elephant And Jungle,ipoh,3.5,12,Food & Beverages
8829,12945,"51, Jalan Leong Sin Nam, 30300 Ipoh, Perak",Foh San Mooncake,ipoh,4.4,0,Food & Beverages
8830,13000,"Jalan Raja Dihilir, 30350 Ipoh, Perak, Malaysia",Heritage Hotel Ipoh (Hotel),ipoh,0,0,Travel
8831,19092,"29, Lebuh Bercham Selatan, Desa Bercham, 31400, Ipoh, Perak. ",Beautific Hair and Beauty Meridian Salon,ipoh,4.2,0,Beauty
8832,19100,"No 35, Medan Stesen 19, Stesten 18, 31500, Ipoh, Perak",Café 1961,ipoh,4.4,170,Food & Beverages
8833,19113,"F66, AEON Ipoh Station 18 Shopping Centre, No. 2, Susuran Stesen 18, Stesen 18, 31650 Ipoh, Perak Darul Ridzuan",Sakae Sushi,ipoh,3.4,0,Food & Beverages
8834,20199,"76, Jalan Theatre, Taman Jubilee, 30300 Ipoh, Negeri Perak, 马来西亚",Jln Theatre Coffee,ipoh,4.6,1145,Food & Beverages
8835,16953,"No.161, Jalan Sultan Abdul Jalil, Greentown
Ipoh, Perak",Star Mansion Cafe Restaurant Event,ipoh,4.1,19,Food & Beverages
8836,17222,"No 13, Persiaran Greentown 6, Pusat Perdagangan Greentown 
30450 Ipoh, Perak",REWINE CAFE BISTRO,ipoh,4.3,151,Food & Beverages
8837,17340,"8， Jalan Seenivagam, 30450 Ipoh Perak.",The Champ Kitchen,ipoh,4.5,46,Food & Beverages
8838,19809,"Lot G10, Ground Floor, AEON Kinta City Shopping Centre, 2, Jalan Teh Lean Swee, Taman Ipoh Selatan, 31400 Ipoh, Negeri Perak",VOIR,ipoh,4.5,339,Others
8839,19852,"Lot F013, First Floor, AEON Kinta City Shopping Centre, Jalan Sultan Azlan Shah Utara, 30300 Ipoh, Pusat Perniagaan Manjung Point 3, Perak",SODA,ipoh,4.6,379,Others
8840,19829,"Lot G308 GF, Ipoh Parade, 105 Jalan Sultan abdul Jail Greentown, 30450, Ipoh Perak Darul Ridzuan.",VOIR GALLERY,ipoh,4.5,5292,Others
8841,20017,"G45,Kampung Lembah Sireh, 15050 Kota Bharu, Kelantan.",Auntie Anne’s,ipoh,4.5,153,Food & Beverages
8842,20475,"198, Jalan Bercham, Taman Ria, 31400 Ipoh, Negeri Perak, 马来西亚",Chow Yang Vegetarian,ipoh,4.1,449,Food & Beverages
8843,19390,"486, Regrouping Area, Menglembu, 31450, Ipoh, Perak.",Horo Scope De Beauty & Slimming Centre,ipoh,4.5,0,Beauty
8844,19387,"No 33, 1st Floor, Persiaran Greentown 7, Pusat Perdagangan Greentown, 30450, Ipoh, Perak. ",Bronze Age Beauty,ipoh,5,0,Beauty
8845,20410,"89 Jalan Sultan Yusof, 30000 Ipoh, Perak ",Above Gastrobar,ipoh,4.7,490,Food & Beverages
8846,19212,"2-02 Festival Walk @ Ipoh 
Jalan Medan Ipoh 1, Medan Ipoh Bistari, 
31400 Ipoh Perak",Chongqing Chicken Hot Pot,ipoh,4.4,753,Food & Beverages
8847,19417,"1, Jalan Dato Khong Kam Tak, Off Jalan Tambun 31400 Ipoh",Optimax Eye Specialist Centre,ipoh,5,0,Services
8848,13727,"283, Jalan Raja Permaisuri Bainun, Taman Mansion, 30250 Ipoh, Negeri PerakIpoh, Perak",NEW T S VIP Restaurant,ipoh,4.3,7141,Food & Beverages
8849,13946,"Lot S03, 2nd Floor, AEON Ipoh Station 18 Shopping Center, No 2, Susuran Stesen 18, Station 18, 31650 Ipoh, Perak.",Dorra Slimming,ipoh,3.8,0,Beauty
8850,14658,"Lot 66, Jalan Meru Bestari B8, Bandar Meru Raya,30020 Ipoh, Perak",Cute Hotel & Dorms Ipoh,ipoh,0,0,Travel
8851,15578,"14, Jalan Yang Kalsom, 30250, Ipoh Perak",Sama Sama Kaya,ipoh,4.2,10,Food & Beverages
8852,14114,"37, Jalan Datoh 30000 Ipoh, Perak.",Bio-Jourdeness Cosmetic,ipoh,4.4,0,Beauty
8853,14781,"Lot A02, Aeon Kinta City Shopping Mall, No.2, Jalan Teh Lean Swee, 31400,   Ipoh Perak.",KBOX KARAOKE AEON Kinta City,ipoh,3.6,119,Activities
8854,14778,"T20-T22, 3rd Floor, Ipoh Parade, No 105, Jalan Sultan Abdul Jalil, 30450 Ipoh, Perak.",KBox Ipoh Parade,ipoh,4.5,320,Activities
8855,14784,"25, Jalan Medan Ipoh 7, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak",Vegan Life,ipoh,4.4,1240,Food & Beverages
8856,14785,"69, Jalan Medan Ipoh 6, Bandar Bary Medan Ipoh, 31400 Ipoh, Perak.",Tasty V Diet Cafe,ipoh,4.6,266,Food & Beverages
8857,14885,"51, Jalan Leong Sin Nam, 30300 Ipoh, Perak Darul Ridzuan",Restoran Foh San,ipoh,4.1,2584,Food & Beverages
8858,14368,"2-12A, Festival Walk @ Ipoh, Medan Ipoh Bestari, Jalan Medan Ipoh 1, 31400 Ipoh, Perak.",Rosutto BBQ,ipoh,4.3,456,Food & Beverages
8859,15071,"Aeon Mall Klebang, 1, 31200 Chemor, Perak, Malaysia",Auntie Anne’s,ipoh,4.5,955,Food & Beverages
8860,15072,"G-36, Kinta City Shopping Centre, No. 2, Jalan Teh Lean Swee, Off Jalan Sultan Azlan Shah Utara, 31400 Ipoh, Perak.",Auntie Anne’s,ipoh,4.5,1764,Food & Beverages
8861,15085,"Block B2-15, Ipoh Soho, Jalan Sultan Iskandar, 30000 Ipoh, Perak.
",Nam Heong IPOH,ipoh,4.2,31175,Shopping Mall
8862,15081," 20 & 22, Persiaran Kilang Pengkalan 20, Taman Perindustrian Pengkalan Maju, 31500 Lahat, Perak.",Honest Brand,ipoh,5,0,Food & Beverages
8863,15123,"Block B2-15, Ipoh Soho, Jalan Sultan Iskandar, 30000 Ipoh, Perak.",Fave,ipoh,4.6,0,Food & Beverages
